date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_snowdepth_cm,sh_snowdepth_qc,sh_snowdepth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_pct,sh_sm2_qc,sh_sm2_qa,sh_sm8_pct,sh_sm8_qc,sh_sm8_qa,sh_sm20_pct,sh_sm20_qc,sh_sm20_qa,sh_st2_C,sh_st2_qc,sh_st2_qa,sh_st8_C,sh_st8_qc,sh_st8_qa,sh_st20_C,sh_st20_qc,sh_st20_qa,stationid
2016-10-03 04:00:00,2.5,V,P,3.0,E,A,2.5,V,P,-4.2,E,F,0.0,V,A,3.0,V,A,1.6,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 05:00:00,2.5,V,P,3.0,E,A,2.5,V,P,-4.6,E,F,0.0,V,A,3.3,V,A,1.4,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 06:00:00,2.5,V,P,3.0,E,A,2.5,V,P,-5.2,E,F,0.0,V,A,3.2,V,A,1.3,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 07:00:00,2.5,V,P,3.0,E,A,2.5,V,P,-3.8,E,F,0.0,V,A,3.1,V,A,1.4,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 08:00:00,2.5,E,P,3.0,E,A,3.8,E,P,-2.7,E,F,0.0,V,A,3.1,V,A,1.6,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 09:00:00,2.5,E,P,3.0,E,A,6.4,E,P,-1.6,E,F,0.0,V,A,3.0,V,A,1.4,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 10:00:00,2.5,E,P,3.0,E,A,7.6,V,P,-1.9,E,F,0.0,V,A,3.0,V,A,1.4,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 11:00:00,2.5,E,P,3.0,E,A,7.6,V,P,-1.7,E,F,0.0,V,A,3.0,V,A,1.5,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 12:00:00,2.5,E,P,3.0,E,A,7.6,V,P,-0.7,E,F,0.0,V,A,3.2,V,A,1.1,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 13:00:00,2.5,E,P,3.0,E,A,7.6,E,P,0.6,E,F,0.0,V,A,3.2,V,A,1.3,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 14:00:00,2.5,E,P,3.0,E,A,7.6,E,P,0.9,E,F,0.0,V,A,3.2,V,A,1.3,V,A,6.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 15:00:00,2.5,E,P,3.0,E,A,7.6,E,P,0.6,E,F,0.0,V,A,3.1,V,A,1.3,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 16:00:00,2.5,E,P,3.0,E,A,7.6,E,P,0.5,E,F,0.0,V,A,3.2,V,A,1.5,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 17:00:00,2.5,E,P,3.0,E,A,7.6,E,P,0.7,E,F,0.0,V,A,3.0,V,A,1.3,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 18:00:00,2.5,E,P,3.0,E,A,7.6,E,P,0.3,E,F,0.0,V,A,3.0,V,A,1.5,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 19:00:00,2.5,E,P,3.0,E,A,7.6,E,P,-0.2,E,F,0.0,V,A,3.0,V,A,1.4,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 20:00:00,2.5,E,P,3.0,E,A,7.6,E,P,-0.1,E,F,0.0,V,A,3.3,V,A,1.5,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 21:00:00,2.5,E,P,3.0,E,A,7.6,E,P,-0.6,E,F,0.0,V,A,3.3,V,A,1.4,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 22:00:00,2.5,E,P,3.0,E,A,7.6,V,P,-0.5,E,F,0.0,V,A,3.2,V,A,1.4,V,A,5.0,V,A,7.0,V,A,8.0,V,A,356
2016-10-03 23:00:00,2.5,E,P,3.0,E,A,7.6,V,P,-0.8,E,F,0.0,V,A,3.0,V,A,1.4,V,A,5.0,V,A,6.0,V,A,8.0,V,A,356
2016-10-04 00:00:00,0.0,E,P,0.0,E,A,7.6,E,P,-1.3,E,F,0.0,V,A,3.0,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 01:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.7,E,F,0.0,V,A,3.0,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 02:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.2,E,F,0.0,V,A,3.2,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 03:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.5,E,F,0.0,V,A,3.2,V,A,1.6,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 04:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.2,E,F,0.0,V,A,3.1,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 05:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.5,E,F,0.0,V,A,2.9,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 06:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.6,E,F,0.0,V,A,2.9,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 07:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.3,E,F,0.0,V,A,3.1,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 08:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-0.2,E,F,0.0,V,A,3.2,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 09:00:00,0.0,E,P,0.0,E,A,8.9,E,P,1.3,E,F,0.0,V,A,3.2,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 10:00:00,0.0,E,P,0.0,E,A,8.9,E,P,3.0,E,F,0.0,V,A,3.0,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 11:00:00,0.0,E,P,0.0,E,A,8.9,E,P,4.7,E,F,0.0,V,A,3.2,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 12:00:00,0.0,E,P,0.0,E,A,8.9,E,P,6.9,E,F,0.0,V,A,3.1,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 13:00:00,0.0,E,P,0.0,E,A,8.9,E,P,7.0,E,F,0.0,V,A,3.1,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 14:00:00,0.0,E,P,0.0,E,A,8.9,E,P,6.8,E,F,0.0,V,A,3.2,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 15:00:00,0.0,E,P,0.0,E,A,8.9,E,P,7.0,E,F,0.0,V,A,3.1,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 16:00:00,0.0,E,P,0.0,E,A,8.9,E,P,5.9,E,F,0.0,V,A,3.0,V,A,1.1,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 17:00:00,0.0,E,P,0.0,E,A,8.9,E,P,4.5,E,F,0.0,V,A,3.0,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 18:00:00,0.0,E,P,0.0,E,A,8.9,E,P,2.2,E,F,0.0,V,A,3.0,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 19:00:00,0.0,E,P,0.0,E,A,8.9,E,P,0.3,E,F,0.0,V,A,3.2,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 20:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-0.7,E,F,0.0,V,A,3.2,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 21:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.4,E,F,0.0,V,A,3.3,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 22:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.3,E,F,0.0,V,A,3.2,V,A,1.6,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-04 23:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.7,E,F,0.0,V,A,3.2,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 00:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.9,E,F,0.0,V,A,3.2,V,A,1.1,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 01:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.5,E,F,0.0,V,A,3.1,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 02:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-2.0,E,F,0.0,V,A,3.1,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 03:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-2.8,E,F,0.0,V,A,3.0,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 04:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-3.6,E,F,0.0,V,A,3.1,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 05:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-4.2,E,F,0.0,V,A,3.1,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 06:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-3.9,E,F,0.0,V,A,3.1,V,A,1.1,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 07:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-3.5,E,F,0.0,V,A,3.0,V,A,1.6,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 08:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.1,E,F,0.0,V,A,3.0,V,A,1.6,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 09:00:00,0.0,E,P,0.0,E,A,8.9,E,P,2.9,E,F,0.0,V,A,3.1,V,A,1.2,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 10:00:00,0.0,E,P,0.0,E,A,8.9,E,P,5.1,E,F,0.0,V,A,3.2,V,A,1.5,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 11:00:00,0.0,E,P,0.0,E,A,8.9,E,P,6.5,E,F,0.0,V,A,2.8,V,A,1.3,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 12:00:00,0.0,E,P,0.0,E,A,8.9,E,P,7.2,E,F,0.0,V,A,2.9,V,A,1.6,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 13:00:00,0.0,E,P,0.0,E,A,8.9,E,P,6.7,E,F,0.0,V,A,3.0,V,A,1.5,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 14:00:00,0.0,E,P,0.0,E,A,8.9,E,P,6.4,E,F,0.0,V,A,3.2,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 15:00:00,0.0,E,P,0.0,E,A,8.9,E,P,7.4,E,F,0.0,V,A,3.4,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 16:00:00,0.0,E,P,0.0,E,A,8.9,E,P,5.9,E,F,0.0,V,A,3.4,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 17:00:00,0.0,E,P,0.0,E,A,8.9,E,P,4.8,E,F,0.0,V,A,3.3,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 18:00:00,0.0,E,P,0.0,E,A,8.9,E,P,1.8,E,F,0.0,V,A,2.9,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 19:00:00,0.0,E,P,0.0,E,A,8.9,E,P,0.9,E,F,0.0,V,A,3.3,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 20:00:00,0.0,E,P,0.0,E,A,8.9,E,P,0.1,E,F,0.0,V,A,3.2,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 21:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-0.1,E,F,0.0,V,A,3.2,V,A,1.2,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 22:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-0.8,E,F,0.0,V,A,3.2,V,A,1.3,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-05 23:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.1,E,F,0.0,V,A,3.3,V,A,1.5,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 00:00:00,0.0,E,P,0.0,E,A,8.9,E,P,-1.6,E,F,0.0,V,A,3.2,V,A,1.4,V,A,5.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 01:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-1.6,E,F,0.0,V,A,2.9,V,A,1.4,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 02:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-1.4,E,F,0.0,V,A,2.9,V,A,1.4,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 03:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-2.1,E,F,0.0,V,A,3.3,V,A,1.5,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 04:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-2.3,E,F,0.0,V,A,3.4,V,A,1.3,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 05:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-2.4,E,F,0.0,V,A,3.2,V,A,1.3,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 06:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-2.6,E,F,0.0,V,A,3.0,V,A,1.5,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 07:00:00,0.0,V,P,0.0,E,A,8.9,E,P,-2.2,E,F,0.0,V,A,3.0,V,A,1.3,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 08:00:00,0.0,V,P,0.0,E,A,8.9,E,P,0.4,E,F,0.0,V,A,3.2,V,A,1.6,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 09:00:00,0.0,E,P,0.0,E,A,8.9,E,P,3.6,E,F,0.0,V,A,2.9,V,A,1.3,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 10:00:00,0.0,E,P,0.0,E,A,8.9,E,P,7.0,E,F,0.0,V,A,3.2,V,A,1.6,V,A,4.0,V,A,6.0,V,A,7.0,V,A,356
2016-10-06 11:00:00,0.0,E,P,0.0,E,A,8.9,E,P,10.6,E,F,0.0,V,A,3.1,V,A,1.3,V,A,4.0,V,A,5.0,V,A,7.0,V,A,356
2016-10-06 12:00:00,0.0,E,P,0.0,E,A,8.9,E,P,11.8,E,F,0.0,V,A,3.3,V,A,1.2,V,A,4.0,V,A,5.0,V,A,7.0,V,A,356
2016-10-06 13:00:00,0.0,E,P,0.0,E,A,8.9,E,P,11.3,E,F,0.0,V,A,3.2,V,A,1.2,V,A,5.0,V,A,5.0,V,A,7.0,V,A,356
2016-10-06 14:00:00,0.0,E,P,0.0,E,A,8.9,E,P,11.5,E,F,0.0,V,A,3.1,V,A,1.3,V,A,5.0,V,A,5.0,V,A,7.0,V,A,356
2016-10-06 15:00:00,0.0,E,P,0.0,E,A,8.9,E,P,11.1,E,F,0.0,V,A,3.2,V,A,1.4,V,A,5.0,V,A,5.0,V,A,7.0,V,A,356
2016-10-06 16:00:00,0.0,E,P,0.0,E,A,8.9,E,P,9.7,E,F,0.0,V,A,3.2,V,A,1.4,V,A,5.0,V,A,5.0,V,A,7.0,V,A,356
2016-10-06 17:00:00,0.0,E,P,0.0,E,A,8.9,E,P,7.7,E,F,0.0,V,A,3.2,V,A,1.3,V,A,5.0,V,A,5.0,V,A,6.0,V,A,356
2016-10-06 18:00:00,0.0,E,P,0.0,E,A,8.9,E,P,4.4,E,F,0.0,V,A,3.1,V,A,1.3,V,A,5.0,V,A,6.0,V,A,6.0,V,A,356
2016-10-06 19:00:00,0.0,E,P,0.0,E,A,8.9,E,P,3.4,E,F,0.0,V,A,3.3,V,A,1.5,V,A,5.0,V,A,6.0,V,A,6.0,V,A,356
